Record Id,Account Owner.id,Rating,Account Name,Phone,Fax,Parent Account.id,Website,Ticker Symbol,Account Type,Ownership,Industry,Employees,Annual Revenue,SIC Code,Created By.id,Modified By.id,Created Time,Modified Time,Currency,Exchange Rate,Last Activity Time,Billing Street,Shipping Street,Billing City,Shipping City,Billing State,Shipping State,Billing Code,Shipping Code,Billing Country,Shipping Country,Description,Layout.id,Account Number,Account Site,Score,Positive Score,Negative Score,Positive Touch Point Score,Touch Point Score,Negative Touch Point Score,Tag,Account Image,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,Territories,Average monthly income,Expected retirement income,Pick List 1,Change Log Time,Dropbox Folder ID,Account Image,Locked,Last Enriched Time,Enrich Status,Record Status
zcrm_318358000002096864,zcrm_318358000000245015,,English...mal Anders!,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:52,2024-02-26 14:28:32,EUR,1.000000000,2025-01-10 17:15:24,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2025-01-10 17:15:24,2022-09-04 12:32:08,2024-02-26 14:28:32,,,,,,,,false,,,Available
zcrm_318358000002096875,zcrm_318358000000245015,,NRW - Verband Binationaler Familien Und Partnerschaften,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:52,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002096886,zcrm_318358000000245015,,Luftflotte,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:52,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002096897,zcrm_318358000000245015,,Deutsche Rentenversicherung Bund,+49308650,+493086527240,,www.deutsche-rentenversicherung-bund.de,,Other,,Government/Military,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:52,2022-01-29 20:26:19,EUR,1.000000000,2022-01-29 20:40:12,Ruhrstraße 2,Ruhrstraße 2,Berlin,Berlin,Berlin,Berlin,10709,10709,Germany,Germany,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,2022-01-29 20:26:19,2022-01-29 17:15:24,2022-01-29 20:40:12,2022-01-27 16:45:31,German language only,,,,2022-01-29 20:26:26,,,false,,,Available
zcrm_318358000002096908,zcrm_318358000000245015,,Allfinanz,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:52,2023-04-16 17:45:45,EUR,1.000000000,2023-04-16 17:45:45,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2023-04-15 17:15:27,2022-09-04 12:33:00,2023-04-16 17:45:45,,,,,,,,false,,,Available
zcrm_318358000002096919,zcrm_318358000000245015,,Alexianer Köln,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:52,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:27,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:27,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002096930,zcrm_318358000000245015,,UPS,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:53,2023-04-16 17:45:45,EUR,1.000000000,2023-04-16 17:45:45,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2023-04-15 17:15:27,2022-09-04 12:33:00,2023-04-16 17:45:45,,,,,,,,false,,,Available
zcrm_318358000002096941,zcrm_318358000000245015,,TeleSon DVAG Vetriebsunterstutzung,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:53,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:27,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:27,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097628,zcrm_318358000000245015,,World Wide Qualifications Sprach- und Studienreisen GmbH,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:53,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097639,zcrm_318358000000245015,,'RWTH Aachen University - International Office',,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:54,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097650,zcrm_318358000000245015,,Berger & Federenko Rechtsanwälte,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:54,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:32:52,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097661,zcrm_318358000000245015,,'Classic Party Rentals - Santa Barbara,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:54,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097672,zcrm_318358000000245015,,Simple it,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:54,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097683,zcrm_318358000000245015,,Everyday People,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:54,2024-07-22 17:45:30,EUR,1.000000000,2024-07-22 17:45:30,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-07-21 17:15:30,2022-09-04 12:33:00,2024-07-22 17:45:30,,,,,,,,false,,,Available
zcrm_318358000002097694,zcrm_318358000000245015,,Jack In The Box - Nada,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:54,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097705,zcrm_318358000000245015,,the University of Otago,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:54,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097716,zcrm_318358000000245015,,'Museum Ludwig Köln',,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:54,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097727,zcrm_318358000000245015,,Association Canadienne des ecoles Publiques-International,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:54,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097738,zcrm_318358000000245015,,Parasol Island,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:54,2022-07-22 00:53:18,EUR,1.000000000,2022-07-22 00:53:18,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2022-07-21 14:55:26,,2022-07-22 00:53:18,,,,,,,,false,,,Available
zcrm_318358000002097749,zcrm_318358000000245015,,Aristocutz - Arthur's Shocking Barbershop,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:54,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097760,zcrm_318358000000245015,,'Flex Fitness Gym',,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:54,2023-04-19 13:00:47,EUR,1.000000000,2023-04-19 13:00:47,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2023-04-18 17:15:27,2022-09-04 12:33:00,2023-04-19 13:00:47,,,,,,,,false,,,Available
zcrm_318358000002097771,zcrm_318358000000245015,,Media College Denmark / Medieskolerne,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:54,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097782,zcrm_318358000000245015,,Petit Fours/Aristocutz,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:55,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097793,zcrm_318358000000245015,,MR Education Services,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:55,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097804,zcrm_318358000000245015,,Jameson's,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:55,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097815,zcrm_318358000000245015,,Pooh Corner Child Care Centre,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:55,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:30,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:30,,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097826,zcrm_318358000000245015,,Dr. med. Heinz-Dieter Zauzig und Franz-Josef Weber,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:55,2024-11-10 16:45:40,EUR,1.000000000,2025-02-26 17:15:26,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2025-02-26 17:15:26,2022-09-04 12:32:52,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097837,zcrm_318358000000245015,,Bröltal Kornbrennerei,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:55,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097848,zcrm_318358000000245015,,The SnapCube - Fotobox,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:55,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097859,zcrm_318358000000245015,,Dr. Herrlich Fachärtzin für Kinder- und Jugendmedizin,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:55,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:32:08,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097870,zcrm_318358000000245015,,Themix Agency,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:55,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097881,zcrm_318358000000245015,,DPV Versicherungsmakler,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:55,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:32:08,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097892,zcrm_318358000000245015,,Cologne Limousine,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:55,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097903,zcrm_318358000000245015,,Englisch Auf Lehramt Studentin,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:55,2024-03-05 16:45:39,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-03-05 16:45:39,,,,,,,,false,,,Available
zcrm_318358000002097914,zcrm_318358000000245015,,Babbel (Lesson Nine GmbH),,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:55,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097925,zcrm_318358000000245015,,Howden Caninenberg,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:56,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097936,zcrm_318358000000245015,,Thirty Day Challenge,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:56,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:30,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:30,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097947,zcrm_318358000000245015,,GETRAG FORD Transmissions GmbH,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:56,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:32:52,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097958,zcrm_318358000000245015,,co2online gGmbH,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:56,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097969,zcrm_318358000000245015,,Savoy,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:56,2024-02-26 14:28:41,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2021-08-30 13:33:57,2024-02-26 14:28:41,,,,,,,,false,,,Available
zcrm_318358000002097980,zcrm_318358000000245015,,Peter Alexander Sleepwear,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:56,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002097991,zcrm_318358000000245015,,Dude&Dude,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:56,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:32:52,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002098002,zcrm_318358000000245015,,Societe Generale,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:56,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:32:08,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002098013,zcrm_318358000000245015,,Wall Street Institute,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:56,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002098024,zcrm_318358000000245015,,Commerce Guys,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:56,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002098035,zcrm_318358000000245015,,National Australia Bank,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:56,2024-11-10 16:45:40,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:40,,,,,,,,false,,,Available
zcrm_318358000002098046,zcrm_318358000000245015,,Cologne Academy,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:56,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000002098057,zcrm_318358000000245015,,Snowplaza,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:56,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:32:52,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000002098068,zcrm_318358000000245015,,Home,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:57,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000002098079,zcrm_318358000000245015,,Nice Entertainment Agentur,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:57,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:32:08,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000002098090,zcrm_318358000000245015,,Fußzentrum Köln,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:57,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000002098101,zcrm_318358000000245015,,'Atelier Für NLP&Persönlichkeitsentwicklung',,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:57,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000002098112,zcrm_318358000000245015,,Kunsthalle Bremen,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:57,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:30,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:30,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000002098123,zcrm_318358000000245015,,Freelance Audio Engineer and Producer.,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:57,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:28,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:28,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000002098134,zcrm_318358000000245015,,Petro Cologne Photography,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:57,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000002098145,zcrm_318358000000245015,,Pak'N Save Clarence Street,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:57,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000002098156,zcrm_318358000000245015,,KoOp,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:57,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000002098167,zcrm_318358000000245015,,Praxis Grimm,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:57,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:32:52,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000002098178,zcrm_318358000000245015,,The English Basics,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:57,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:30,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:30,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000002098189,zcrm_318358000000245015,,"Wearable World, Inc.",,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:57,2023-04-18 17:45:33,EUR,1.000000000,2023-04-18 17:45:33,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2023-04-17 17:15:27,2022-09-04 12:33:00,2023-04-18 17:45:33,,,,,,,,false,,,Available
zcrm_318358000002098211,zcrm_318358000000245015,,'Inhaberin/Geschäftsführerin',,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:58,2024-11-10 16:45:42,EUR,1.000000000,2024-11-24 17:15:29,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2024-11-24 17:15:29,2022-09-04 12:33:00,2024-11-10 16:45:42,,,,,,,,false,,,Available
zcrm_318358000002098870,zcrm_318358000000245015,,'Hochschule Fresenius',,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:58,2022-08-29 11:10:17,EUR,1.000000000,2022-08-29 11:10:17,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2022-08-28 17:15:34,,2022-08-29 11:10:17,,,,,,,,false,,,Available
zcrm_318358000002098881,zcrm_318358000000245015,,Swing Patrol Berlin,,,,,,,,,,,,zcrm_318358000000245015,zcrm_318358000000245015,2021-07-27 17:15:58,2022-08-29 11:10:17,EUR,1.000000000,2022-08-29 11:10:17,,,,,,,,,,,,zcrm_318358000000032035,0,,0,0,0,0,0,0,,,,2022-08-28 17:15:34,,2022-08-29 11:10:17,,,,,,,,false,,,Available
